first_sign;second_sign;third_sign;fourth_sign;fifth_sign;sixth_sign;seventh_sign;eighth_sign;ninth_sign;tenth_sign;price_rub
49.67;1;60.29;1;27;1966;7.96;0;1;20;7185393
15.0;2;34.03;0;9;2005;5.62;1;0;28;5785802
69.52;1;68.43;0;6;2000;7.74;0;1;2;10491505
25.31;4;78.55;1;27;1969;5.93;1;0;4;6343423
66.59;2;36.81;0;30;1999;7.86;1;1;16;9426326
84.75;2;81.88;1;12;1972;6.25;0;1;18;11797772
47.57;1;94.56;0;28;1988;6.59;1;1;18;7279666
83.21;4;38.25;1;19;1999;0.63;0;1;12;14361530
86.99;1;76.78;1;22;1950;8.17;1;1;22;10841283
69.78;1;19.79;0;7;1991;2.87;0;0;1;9753457
61.32;5;63.07;1;11;1977;12.02;1;1;2;11260610
82.06;5;90.67;1;14;2005;3.6;1;1;15;13709248
15.0;1;74.98;1;7;1987;14.95;0;1;20;4004405
49.55;3;30.63;1;24;1995;6.6;1;1;29;9250691
71.41;4;45.09;1;12;2020;10.06;0;1;7;11879895
72.78;2;56.74;0;13;2010;12.75;0;1;30;10385957
86.47;3;26.8;0;22;1995;9.34;1;0;27;11144692
62.49;1;69.25;0;3;2007;4.32;0;1;14;9147673
61.91;3;68.57;1;20;1957;12.77;0;0;8;8202214
39.24;3;83.98;1;7;2013;12.28;1;1;24;8016956
60.92;1;54.2;0;30;1959;12.25;0;1;25;8229873
35.5;2;84.54;1;18;1959;5.99;0;1;1;7151503
68.39;1;74.06;0;30;2002;12.69;1;1;1;8630649
32.96;4;69.96;1;12;1983;2.97;0;0;6;8016057
49.42;1;35.72;0;1;2010;10.3;0;0;29;7341508
30.41;4;90.37;1;4;2002;1.14;0;1;8;8629916
53.89;2;44.87;1;1;1955;6.27;1;1;15;9291304
22.72;3;35.18;0;24;1984;6.3;1;0;1;6119650
59.4;4;60.28;0;27;1987;5.98;0;1;11;11338396
71.66;3;103.24;0;28;2005;14.09;1;1;2;10957405
98.76;5;56.51;0;6;1952;16.98;0;1;25;12587128
84.34;5;36.64;0;20;2018;8.65;1;0;6;12935349
32.02;4;62.69;1;12;1970;9.2;0;0;13;7060558
73.12;3;85.09;0;28;1979;12.18;1;1;20;10410019
70.27;3;64.73;0;9;2012;13.09;1;0;17;9858791
53.92;1;66.35;0;6;1966;6.53;0;0;1;6982183
59.18;4;41.36;1;17;1992;12.22;1;1;3;10593035
67.63;4;24.13;1;24;1997;13.19;1;0;20;9691448
87.24;2;54.48;0;22;1988;9.65;0;1;22;10870101
47.45;3;56.04;1;1;1958;7.82;0;1;30;8300853
25.03;1;46.58;1;10;1971;9.73;0;1;3;4827267
81.98;1;44.4;1;1;1979;22.63;1;0;3;8292086
65.92;4;85.56;0;18;1992;18.98;1;0;11;9296580
63.84;2;26.95;1;25;1980;8.49;1;1;7;9530304
32.01;4;90.41;0;13;2005;10.05;1;1;20;8357217
41.46;3;47.0;0;12;1983;9.65;1;1;10;7915481
56.32;2;52.24;1;18;2003;9.88;0;0;23;7911723
37.76;4;56.52;1;22;2002;6.16;0;0;27;8402672
72.91;5;69.08;1;17;1967;10.32;1;0;9;10683873
40.64;1;46.9;0;24;1975;14.21;0;0;11;4418747
61.26;5;38.4;1;6;2011;5.94;0;0;18;10813388
56.14;2;69.6;0;9;2010;9.55;1;0;27;8350821
82.17;5;72.59;0;6;1961;10.43;0;0;18;12082335
61.28;5;65.81;1;27;1980;5.78;0;0;13;10140399
73.93;3;82.63;0;21;2002;1.09;1;1;26;12309375
15.0;2;71.57;1;4;1957;11.07;0;0;15;4103136
65.49;5;85.98;0;4;1954;14.3;0;1;17;10903793
96.66;5;85.4;0;29;1959;11.49;1;1;7;14012772
63.58;3;62.31;1;4;2011;17.35;1;0;11;9280550
57.59;3;56.51;1;10;1969;1.18;1;1;3;11052960
56.7;2;43.28;1;3;1972;11.75;0;1;9;8405158
68.64;1;69.97;0;18;1984;9.14;0;1;11;8997090
72.56;5;56.27;0;2;2022;8.45;1;0;29;11916931
21.04;3;64.62;1;22;1967;6.45;0;1;5;6486384
19.93;5;43.04;1;3;1999;7.77;1;0;26;7162973
111.61;5;23.45;0;15;1950;10.87;0;0;20;13517253
65.31;2;75.11;1;11;1982;0.56;1;1;13;11001878
97.22;5;18.55;1;14;1987;10.5;1;1;9;14512026
29.08;2;49.18;0;17;1972;1.16;1;0;1;5319143
79.89;5;52.2;0;8;1951;4.16;0;1;24;12750464
60.79;1;29.37;0;15;2008;7.34;1;0;11;8833435
64.57;3;33.59;0;8;1985;8.02;1;1;30;10851954
48.3;4;66.22;1;17;1960;12.67;1;1;29;9116155
40.42;4;66.6;0;20;1964;10.29;1;0;18;7380091
92.15;1;85.68;1;12;2008;1.08;1;1;10;13267478
62.34;5;55.21;0;28;1955;5.88;1;1;30;11320067
88.2;1;45.11;0;5;1959;9.02;0;1;10;9280422
64.71;2;79.89;0;5;1989;8.92;1;0;23;9677675
56.8;3;90.93;1;6;1969;0.69;1;1;20;10369230
78.6;5;55.72;1;26;2009;3.59;1;1;8;13918444
29.76;2;84.18;1;16;1986;8.58;0;1;25;6687801
93.88;2;76.21;1;13;1959;11.35;0;0;22;10829092
50.46;5;42.71;1;28;2009;8.57;1;0;16;9793593
52.73;1;44.98;1;4;2000;8.7;1;0;11;7786778
31.59;2;70.67;1;24;1976;8.02;0;0;13;5553370
68.79;3;33.72;1;27;2015;14.02;1;0;2;9294446
86.56;3;102.26;0;29;1976;10.95;1;1;4;11322191
59.63;1;50.76;1;27;1965;11.91;0;1;16;7113428
65.67;1;35.41;0;9;1984;10.42;0;1;26;9000714
47.4;2;85.91;1;20;2006;6.78;0;0;20;7243302
84.29;1;71.91;1;24;1954;7.71;0;0;10;9658906
80.55;2;38.9;1;18;1966;5.43;0;0;23;10174458
34.28;2;75.95;1;20;1998;9.68;1;1;13;7365711
53.43;2;59.0;1;23;1988;1.56;1;0;18;8386979
36.99;5;47.34;1;12;1980;11.51;1;1;26;8080786
23.25;2;27.85;0;23;1958;11.26;1;1;19;5289505
81.42;1;32.41;0;27;2016;6.32;1;0;22;9756117
61.79;5;74.96;1;10;1985;5.9;1;1;8;11949976
84.35;3;79.9;0;12;2020;7.32;1;1;28;13692182
57.94;3;30.77;0;15;1963;2.86;1;0;26;9741131
52.41;4;58.04;1;29;1986;3.74;1;1;10;10618724
55.51;2;32.1;0;7;1953;3.12;1;1;5;9817814
46.34;5;87.67;1;6;1986;10.81;0;0;26;9597088
74.29;2;54.09;1;22;1960;16.95;1;1;20;9567143
54.99;4;60.27;0;20;2001;4.56;0;0;26;9856245
26.68;2;52.63;0;15;1975;13.74;0;0;4;4574778
61.97;4;48.49;0;14;2008;11.26;1;0;28;9908684
75.67;2;50.17;0;19;1950;8.92;0;1;25;9913093
42.05;2;33.31;1;4;1985;11.78;1;0;30;7153887
57.66;4;56.96;1;12;2000;20.72;1;0;30;8256388
38.91;1;45.28;1;28;1975;8.02;1;1;2;6436908
54.28;2;62.12;1;19;1975;7.43;1;0;20;7889974
48.63;1;92.12;1;30;2016;15.82;1;0;5;6416699
29.54;1;29.08;1;23;1953;0.98;0;0;4;5233912
59.21;3;92.25;0;27;2004;15.55;1;0;2;8271922
48.99;5;49.79;1;7;2004;5.36;1;1;21;10380133
84.42;3;45.16;0;2;1954;12.91;0;1;21;11329519
76.92;4;57.38;0;12;1959;9.03;1;0;19;11089150
68.44;2;60.43;1;11;1989;14.04;0;1;9;8809985
60.46;4;59.07;1;16;1980;0.96;0;0;17;10056584
58.06;2;117.41;1;12;1964;11.08;0;0;13;7277176
40.99;1;68.78;0;29;1989;7.99;1;1;21;7833785
59.79;2;49.27;0;16;2010;3.11;1;1;17;9811524
88.46;5;56.42;1;18;1977;3.26;1;1;3;13965442
97.59;5;84.43;1;8;1998;1.77;1;1;21;16312431
53.39;2;88.95;0;16;1960;11.5;1;1;22;8408163
80.72;4;36.36;0;11;1958;0.07;0;0;1;11369310
76.94;1;49.77;0;13;1973;9.29;1;1;27;10038690
69.64;2;12.25;1;5;2016;17.36;0;1;13;9609457
53.26;3;66.32;0;22;1956;7.42;0;1;1;8660280
81.3;2;101.54;1;18;2017;0.11;0;1;7;12655356
65.61;4;71.62;0;19;1973;4.76;0;0;30;10491109
36.03;1;66.99;0;5;1978;8.6;0;1;24;6742964
63.66;4;67.12;0;10;1993;11.41;1;0;15;10145973
66.15;5;63.18;1;16;1960;12.47;0;1;17;10591691
56.14;5;55.99;1;6;2015;12.51;1;0;26;9877233
21.21;1;53.65;1;27;1988;0.82;1;0;29;5746968
76.55;5;69.26;1;4;1964;14.24;0;1;25;12044541
24.22;2;53.23;0;19;2012;11.41;0;0;22;4403791
53.03;3;57.23;1;26;1956;3.95;0;1;20;8629662
45.37;4;67.1;0;6;1991;5.31;0;1;24;9765248
85.31;1;39.38;0;20;1956;16.89;1;0;2;9415021
28.0;1;76.3;1;29;1999;11.47;1;1;26;5966136
49.78;3;47.07;1;20;1963;2.61;0;0;22;8341696
67.83;5;44.97;0;26;1992;6.05;0;1;8;12155675
56.93;1;44.76;0;2;1966;17.24;0;1;29;7003008
79.5;2;50.14;0;6;1981;0.11;1;1;22;12312246
74.73;5;52.04;1;14;2005;0.21;1;1;4;13775813
49.69;4;88.76;0;17;1957;7.34;0;0;8;8159015
76.7;3;19.21;0;16;1981;9.26;1;1;4;11885402
73.33;5;77.23;0;7;1990;11.13;0;0;7;11411887
36.94;5;59.57;1;29;1996;3.93;0;1;24;9301654
74.94;4;62.27;1;16;2012;7.77;0;1;4;12533255
94.83;3;63.39;0;15;1991;15.1;0;0;28;11052390
25.2;3;59.69;1;20;2021;4.97;1;1;1;8159145
57.75;3;28.01;1;4;2008;6.65;1;1;30;10480838
51.08;3;78.62;0;23;1996;15.71;1;1;18;8509249
83.86;1;58.4;1;5;1988;5.87;1;1;12;11356343
44.32;4;80.38;0;7;2016;5.97;0;1;17;9773721
46.76;1;38.08;0;25;1972;6.37;0;1;24;7177401
82.78;5;78.66;0;3;1986;7.48;1;1;21;13809012
85.5;5;75.97;1;29;1951;10.61;1;0;28;12021249
40.24;2;58.11;1;28;1991;7.93;1;0;17;7150824
65.56;5;85.84;1;7;1993;8.13;0;0;19;11677138
70.33;3;71.4;1;19;1963;5.56;1;0;21;9306267
46.48;3;36.57;1;6;1958;16.56;0;1;23;6999187
56.68;2;69.76;0;28;1997;6.81;0;0;21;7781528
32.5;2;46.87;0;23;1969;10.5;0;1;29;6240149
63.99;5;45.66;0;3;2017;9.38;1;0;9;11847736
72.58;2;66.96;1;2;1978;3.56;1;1;4;10231596
64.44;2;61.59;0;24;1979;4.06;0;0;3;9240882
50.14;5;64.39;0;29;1981;6.21;1;1;24;9782076
57.34;4;89.33;0;13;2001;2.23;1;1;1;11744793
93.23;2;75.92;0;2;1990;6.62;0;0;18;11530291
60.95;3;68.64;1;6;2015;11.6;0;0;16;8814754
66.4;4;66.06;1;8;1952;2.65;1;1;14;11976590
56.82;1;72.54;0;8;1991;6.49;1;1;8;8944116
19.79;5;28.23;0;6;2005;5.58;0;0;18;7253821
38.25;3;46.71;0;30;1992;12.46;0;1;16;7310195
37.59;4;53.27;0;20;2011;1.11;0;1;16;9476907
17.85;3;66.05;0;30;1994;14.18;1;1;20;5305687
65.26;1;82.56;1;13;1966;2.44;0;0;5;8600588
48.69;1;51.12;1;18;1982;13.64;1;0;18;5932624
78.85;3;69.68;1;5;2012;7.65;1;1;7;11868080
57.52;4;57.19;1;26;2002;9.08;1;0;2;9107049
53.94;1;39.34;1;14;1997;4.44;1;1;23;8344584
45.17;3;78.04;0;28;2008;6.35;0;1;1;8019354
46.41;4;66.18;0;30;1976;8.12;0;0;9;8268840
61.56;2;65.98;1;12;2017;4.16;0;1;21;10733640
66.01;2;51.23;0;29;2000;4.93;1;1;26;10143433
52.75;2;70.08;0;30;1955;10.99;1;0;19;6992629
65.22;1;37.99;0;8;1981;5.49;1;1;8;9588660
61.5;3;40.65;1;9;1983;6.3;0;0;14;9267444
52.73;1;93.74;0;1;2008;5.88;0;0;7;7308326
55.85;2;57.63;0;20;1978;2.69;0;0;16;8290374
76.87;3;45.9;0;5;1988;2.5;1;1;26;12297872
49.37;2;56.57;0;28;2022;2.12;0;1;17;9250216
62.69;4;69.33;0;27;1953;1.57;0;0;28;10115259
56.75;4;87.92;0;20;1963;9.08;0;0;28;9719812
49.6;2;47.71;0;8;2005;12.66;1;1;8;8187845
73.7;5;58.45;0;19;1956;13.72;1;1;1;11302032
36.07;4;40.51;0;26;1969;16.98;0;0;20;5716594
82.74;4;85.83;0;7;2005;17.43;0;0;14;11791067
68.87;2;52.93;0;19;1950;2.1;1;0;24;10048814
63.82;4;85.22;1;6;1959;11.31;0;1;3;9967772
71.06;5;57.13;0;12;1951;5.02;1;0;1;11587278
15.0;3;79.23;0;3;1963;11.76;0;1;26;5377314
67.0;2;34.49;1;19;1996;17.98;1;0;16;8960791
59.39;1;47.44;1;8;1979;9.5;0;1;24;8262835
60.83;4;22.42;1;16;1965;9.57;0;1;13;10133615
58.44;3;93.35;0;26;1979;17.67;1;0;17;7557702
67.59;2;60.96;0;9;2007;5.87;0;1;5;10317388
71.3;3;80.58;1;7;1997;10.0;0;1;22;11279451
65.97;2;62.07;1;27;1980;4.19;0;0;17;8998122
52.78;5;74.84;1;23;1966;6.46;1;1;2;10573284
45.59;1;53.66;0;11;1964;7.16;0;1;3;7084959
45.73;2;53.08;1;18;2024;16.35;0;0;6;7514802
103.08;4;77.52;0;6;1986;3.43;1;0;12;14117538
55.07;2;33.13;0;6;1964;7.74;0;1;6;8970872
21.52;3;45.92;1;16;1956;16.57;0;1;19;4886449
74.43;1;50.07;1;11;1992;16.69;1;0;28;8818900
50.33;4;51.91;0;13;2005;9.38;1;0;18;8938628
108.32;1;59.88;1;24;1974;10.52;0;1;21;12171506
56.88;4;14.21;0;18;2000;6.06;0;1;29;10696991
35.51;3;105.25;1;27;2001;17.66;1;0;18;5947666
57.53;4;80.9;1;22;1955;11.01;0;1;4;8599140
36.43;4;40.65;1;2;2012;12.26;1;0;10;7485089
32.41;3;27.73;1;20;1975;19.25;0;0;21;3849121
47.96;4;72.71;0;12;1984;4.81;0;1;28;9433669
40.81;1;21.13;0;20;2002;12.81;1;0;22;5988562
62.27;5;36.07;1;26;1972;5.77;1;0;19;10899338
44.7;5;40.47;1;30;1963;6.79;1;0;28;8578519
64.41;4;71.36;0;18;1962;7.23;0;0;25;8921268
80.91;1;72.41;0;18;1992;9.18;1;1;17;10927885
61.24;1;75.84;1;9;1999;0.06;0;1;21;9688057
31.73;3;70.95;0;16;2013;2.12;0;0;6;7095903
37.68;2;42.21;0;10;1990;16.94;1;1;10;7075536
43.32;2;12.6;0;9;1987;10.3;0;0;1;7088077
50.08;4;74.56;1;16;1994;8.69;1;0;4;9255071
98.73;5;41.66;0;5;1988;7.86;1;1;27;15161510
85.55;5;57.72;1;18;1959;12.48;1;1;8;13171753
79.44;1;75.89;1;26;1953;8.2;1;1;9;9960066
62.17;3;63.01;0;8;1999;10.66;0;0;25;8708511
57.36;5;86.71;0;6;2022;10.55;1;0;11;10176490
73.12;1;53.89;1;17;1996;4.74;0;1;17;9617118
60.4;4;57.25;1;29;2021;15.85;0;0;9;8627425
85.87;3;57.22;1;21;1961;2.93;1;1;28;12632497
44.17;5;64.34;0;4;1956;6.32;0;0;26;8550163
62.36;1;34.78;0;2;2020;2.16;1;0;14;9422335
50.74;4;58.67;0;26;1952;13.39;1;0;27;7706646
67.15;1;85.73;0;25;2020;8.51;1;1;7;9548941
86.44;4;46.77;0;29;1952;25.1;0;0;13;9525692
59.91;5;73.66;0;13;1960;3.18;1;1;3;11432532
58.84;1;41.3;0;5;1980;3.72;1;1;10;9401107
73.27;3;45.53;0;20;1988;11.96;1;1;24;10300729
65.24;1;58.45;0;15;2024;12.19;1;1;26;9287013
29.96;4;64.85;0;3;1984;3.48;0;1;25;8670634
61.42;4;27.15;1;5;1985;4.42;0;0;15;10323446
69.8;1;67.63;1;18;1954;8.54;1;1;24;9370353
52.28;3;89.92;0;24;1969;13.32;1;1;14;8121864
21.13;4;69.11;1;11;2005;10.82;1;0;24;7167416
26.41;1;65.3;0;2;1960;8.55;1;1;4;5444065
75.99;2;62.48;1;7;1953;25.25;1;1;20;8741021
45.54;4;56.36;1;10;1997;1.69;0;0;1;8853360
70.17;5;68.33;1;28;1994;11.72;0;1;30;11314099
69.46;5;65.59;1;28;1985;15.76;0;0;19;10665391
101.83;5;37.36;0;13;1975;3.34;1;0;5;15137627
74.27;3;72.55;0;4;1973;9.37;1;0;20;10223944
41.01;2;60.74;0;1;2022;7.44;0;0;2;7141543
77.61;5;55.5;0;24;2013;6.1;0;1;10;12560082
57.98;3;58.68;0;5;2001;14.39;1;0;29;8917823
71.15;1;38.68;0;10;1980;13.19;0;1;3;9273214
58.5;1;52.83;1;22;1984;9.21;1;0;20;7683678
72.14;3;57.74;1;17;1959;8.86;0;0;26;10001097
36.61;2;51.01;1;5;2014;13.32;1;0;10;6909719
34.42;3;47.01;1;23;1989;11.71;0;1;4;7235819
38.08;3;72.68;1;17;2019;7.29;1;1;19;9015270
72.51;4;46.71;1;23;1957;11.12;0;0;19;9758090
77.51;4;90.33;1;19;1997;1.44;0;0;7;12217467
72.55;5;65.09;1;28;1959;5.75;0;0;7;10894679
41.94;5;43.64;1;20;1951;9.47;0;1;10;8274181
67.09;1;29.25;1;10;2024;7.65;0;1;17;9395769
34.68;2;65.51;1;6;2002;6.57;1;1;29;8039658
47.66;3;72.12;1;21;1953;4.15;1;1;28;9082107
44.56;4;51.36;0;17;1955;14.18;0;0;7;6627009
66.53;2;72.38;0;5;1970;5.07;1;1;4;10296322
64.06;2;24.92;1;16;1975;15.97;1;1;7;8574960
45.77;5;35.07;1;15;1998;9.93;1;0;24;9262551
43.21;5;72.47;0;29;2013;7.87;0;1;23;9528475
54.1;1;74.14;1;17;1994;17.38;1;0;12;6218631
25.36;5;52.48;1;12;1991;13.57;0;0;19;6380261
45.85;3;105.06;0;4;2000;9.54;0;0;19;7939283
71.25;5;82.38;1;19;2024;7.58;1;1;4;12491402
80.75;2;67.14;0;26;2012;8.87;1;1;28;11139464
58.35;4;65.35;0;8;2017;8.88;1;1;7;10537529
91.09;5;50.02;1;26;1955;11.4;1;1;28;13689032
64.79;1;71.81;0;10;2005;2.92;1;0;26;9864905
68.32;4;69.45;0;24;2014;6.7;1;0;17;11441320
39.69;2;25.56;0;22;1995;0.13;0;0;25;7535616
25.66;1;85.91;1;21;1987;11.21;0;0;13;4024458
22.84;2;61.27;0;18;1968;8.36;1;1;9;5428540
92.25;1;56.03;0;19;1981;8.65;1;1;2;11754391
45.59;4;40.28;0;23;1989;6.61;1;0;10;8714445
98.07;5;49.84;0;29;1957;0.57;0;1;5;15494288
49.35;2;23.04;1;22;2005;18.44;0;1;2;7063903
40.62;5;57.12;0;10;1977;5.53;1;0;17;9081483
54.87;1;51.75;0;21;1959;6.21;0;0;5;7222064
98.47;2;66.13;1;17;1981;4.58;0;0;8;11677894
51.97;5;70.2;0;6;2005;12.56;0;0;18;9801416
75.92;2;46.38;1;8;1984;9.21;1;1;12;10231832
25.27;3;67.54;0;27;2022;0.23;0;0;18;7654847
82.75;4;38.19;1;18;1975;3.2;0;1;28;13307601
88.6;5;38.91;1;13;1998;1.46;0;1;18;14664379
76.04;2;77.95;1;9;1993;10.46;1;0;28;10198039
61.04;2;14.18;0;20;2022;20.94;1;1;20;7920329
59.59;2;88.32;1;14;1961;8.57;1;1;11;9346221
62.27;1;50.62;1;24;2024;7.17;0;0;26;8862294
61.48;1;26.79;1;11;1976;2.89;1;0;9;7785320
48.32;2;57.54;1;25;1997;8.35;0;0;11;7321072
25.55;4;43.93;0;19;1978;3.84;0;0;23;6936994
87.94;1;33.48;1;6;1973;10.17;0;0;29;10001220
49.58;1;42.98;1;29;2010;7.53;0;1;12;7022275
47.38;5;47.24;1;3;2020;13.46;0;1;21;9050988
55.81;5;47.76;0;19;2024;9.05;0;1;24;10705250
63.81;5;85.83;1;12;1995;9.62;0;0;27;11134485
50.05;2;64.49;1;10;1998;2.55;0;1;5;8749083
58.59;5;69.66;1;6;2006;15.62;0;0;8;9690242
63.68;3;46.11;0;8;2004;13.52;1;1;5;9853047
71.45;3;47.71;0;4;1974;5.59;1;1;21;10959636
18.17;3;83.23;1;7;2014;15.83;1;1;5;6023283
46.09;4;86.38;1;6;1964;2.25;1;0;20;9045453
60.86;5;59.29;0;3;2014;13.17;0;1;8;10976152
79.17;1;58.8;0;11;1973;1.41;1;0;15;10312747
32.59;1;55.12;0;26;1986;4.0;1;1;14;6574300
72.07;5;32.51;1;7;2005;9.17;0;1;27;11761771
54.65;5;54.02;1;25;1952;11.15;1;1;12;9980882
53.63;3;19.87;1;25;1974;1.8;1;0;13;8501103
53.43;5;79.05;1;23;2019;10.08;1;1;27;10796037
49.27;2;65.15;1;9;1975;12.23;1;0;21;7306643
60.41;3;55.54;0;7;1961;4.82;0;0;3;9761636
69.57;5;25.52;0;26;1952;14.54;0;1;15;10144893
33.22;1;72.03;0;18;2004;5.38;1;0;20;6216480
15.0;1;90.81;0;18;1962;10.36;1;1;13;4135557
36.73;4;65.24;1;7;1958;11.53;0;1;30;7223105
61.74;1;56.55;0;29;1986;4.11;1;1;24;8991204
42.47;4;78.98;0;10;1980;3.34;1;1;7;9485868
66.14;5;52.45;0;22;2014;4.87;1;0;8;11852547
48.14;1;112.52;1;21;2011;6.53;1;1;4;8095535
58.22;1;67.22;1;17;2000;4.9;1;1;10;8988676
64.5;3;52.98;0;8;2015;10.58;0;0;14;10178184
68.87;3;60.08;0;14;1962;3.1;1;1;23;10768281
51.47;2;49.55;1;2;1973;12.1;1;1;23;7706647
40.91;3;68.99;0;7;2000;11.65;1;0;3;7110571
66.0;2;52.79;0;26;1996;9.25;1;0;13;8675806
81.68;5;39.7;1;19;1978;6.9;1;1;12;13596321
52.92;5;54.4;0;25;2006;6.09;1;1;14;10839882
70.43;3;31.82;0;11;2018;3.09;0;1;30;11889585
66.25;1;52.75;1;28;1982;12.27;0;1;7;8249053
58.95;2;75.17;0;17;1961;4.98;0;1;13;9304167
63.25;3;78.13;0;3;2013;4.48;0;0;4;10354595
38.13;3;94.85;1;6;1998;7.75;1;1;24;8645516
85.27;3;57.11;0;25;2013;9.71;1;0;28;11975996
89.5;4;74.94;1;17;2012;8.42;1;0;21;13252888
77.37;1;47.78;1;27;1968;4.04;1;0;29;9754251
85.1;2;80.55;1;12;1982;9.99;1;1;12;11044056
34.59;5;38.1;0;1;2017;6.39;1;0;24;8491296
81.07;5;60.82;0;16;2014;12.88;0;1;30;12301634
57.73;3;37.47;0;20;2019;4.71;1;1;24;10756504
78.28;2;69.97;0;7;1950;9.9;0;1;12;10252030
61.75;2;66.28;1;3;1993;8.03;0;1;22;9188416
85.86;3;10.64;1;29;1984;3.85;0;1;15;12473375
61.29;3;87.63;1;22;1971;4.17;1;0;27;9375023
51.55;4;53.53;0;16;1957;4.22;0;1;5;10019294
54.84;1;66.41;1;21;1981;1.27;0;1;5;8837796
36.48;1;81.31;0;20;1958;5.27;1;0;23;6236395
96.88;2;47.08;1;22;1958;13.73;1;0;21;10560209
40.54;3;76.69;0;24;1972;20.96;1;1;8;6259871
80.71;4;24.71;1;19;1986;2.85;0;0;5;12001266
63.66;4;46.71;1;23;2016;3.63;0;0;12;10970963
46.14;5;49.75;1;15;2022;12.16;1;1;5;9323349
38.19;3;68.07;1;15;2004;5.64;0;1;8;8242425
48.94;1;98.15;0;28;2011;3.75;1;0;23;8226785
24.3;3;89.96;1;27;2002;7.37;1;1;8;7184572
68.15;3;60.33;1;6;2024;1.48;0;0;11;10623307
73.13;2;53.36;1;22;1997;1.9;0;1;20;11397271
47.11;1;22.72;1;17;2010;17.67;1;1;13;7042973
60.06;1;53.12;1;20;2004;3.15;0;0;23;8313870
94.9;1;20.22;0;10;1971;11.13;0;1;4;10786582
106.62;1;69.8;0;26;1952;7.77;0;1;26;12214074
81.91;3;97.15;0;18;1989;3.27;1;0;3;11778058
114.06;4;39.78;1;24;1972;2.98;0;1;13;15689966
43.59;3;58.58;1;18;2018;17.58;1;1;23;7537619
78.6;2;78.94;1;8;2006;6.79;1;1;1;12042387
69.45;1;85.69;0;12;2000;13.12;0;0;5;8028219
51.46;2;75.82;1;13;2013;5.94;1;0;1;7795802
47.59;3;85.01;0;8;2010;5.87;0;1;30;9345627
48.72;4;37.44;1;3;1961;10.32;1;0;7;8595108
90.14;4;57.11;1;13;2001;8.37;1;1;10;13186323
42.45;5;30.08;1;26;1953;3.98;0;1;16;9302120
73.91;2;86.52;1;25;1975;16.73;1;0;9;8858625
63.63;1;87.49;1;10;2009;12.06;1;0;18;8277174
50.89;1;39.44;1;7;2005;13.84;0;0;13;6752547
63.33;4;47.21;0;14;2023;15.22;0;1;17;10341198
86.31;4;99.87;0;28;1986;10.23;0;0;13;11697993
91.77;1;71.85;1;28;1977;4.7;1;1;7;12216936
45.61;2;71.91;1;4;1965;6.9;1;0;13;7668812
37.71;1;81.18;1;15;1979;4.11;0;0;22;6213880
58.97;2;56.98;1;26;1987;11.12;0;1;30;8181068
59.31;4;48.28;0;21;2012;1.11;0;1;30;11408362
50.21;4;11.77;1;23;1982;2.29;1;0;11;9323604
64.74;1;57.22;0;8;1994;3.24;1;0;24;9296805
54.38;5;53.72;1;28;1995;4.79;0;0;12;9610748
47.29;4;52.52;0;20;1974;14.46;1;0;30;7367861
41.8;4;57.65;1;1;1972;6.86;0;0;23;7701060
44.79;1;37.96;0;14;1991;4.27;1;0;19;7543326
53.12;4;31.76;0;28;2009;11.51;1;0;28;8379574
73.7;5;28.76;0;30;1982;17.08;0;0;28;9769799
89.77;4;50.11;0;29;1987;0.4;0;1;19;13858118
89.41;5;53.51;0;1;1968;9.39;0;1;8;12837714
49.16;4;87.2;0;24;1964;5.7;0;0;2;8516451
60.19;5;57.68;0;28;1969;12.91;0;1;14;10340447
50.46;5;39.43;1;4;1977;10.48;1;1;30;9358473
31.28;2;79.37;0;24;1981;8.32;0;1;12;6501317
69.52;4;89.01;0;5;1951;8.7;0;0;7;10683281
48.95;1;44.99;1;27;1976;13.35;1;0;6;5845822
20.41;1;42.93;0;14;2010;17.87;0;1;30;4413497
97.1;4;116.44;0;18;1973;13.92;1;1;1;13068143
47.1;4;70.55;0;10;1988;13.05;0;1;2;8153655
103.47;5;94.11;1;22;1998;4.57;1;0;11;15264909
75.75;4;58.03;0;20;2018;6.66;1;1;6;12477360
56.97;1;38.65;0;18;1964;12.02;0;0;12;6616041
55.33;3;68.34;1;20;1993;5.63;0;1;10;9982999
54.77;5;73.42;1;18;1995;7.43;0;1;30;10889397
65.18;5;50.01;0;22;1969;6.91;0;1;10;10980947
83.17;3;10.64;1;27;1985;6.05;1;1;14;12601336
69.94;1;53.81;1;6;1967;9.49;1;1;8;9212729
41.32;3;30.01;1;18;1950;18.33;1;1;19;6763204
46.43;3;81.75;1;13;1952;10.97;1;1;1;7875089
45.0;4;99.07;1;9;1968;13.27;1;1;18;9043747
74.14;4;55.22;0;9;1995;5.29;1;1;3;12719230
47.48;5;54.68;0;15;1977;8.22;0;1;24;10292245
72.67;5;45.05;1;30;1999;3.66;0;1;10;12642158
68.83;4;76.02;0;9;1990;4.28;0;1;5;11855837
46.59;4;39.87;1;5;2018;11.12;1;0;12;8611527
44.47;3;74.93;1;25;2014;3.09;0;1;3;8663319
65.84;3;67.56;1;6;1951;8.35;0;0;20;8850497
53.92;4;41.23;1;5;2003;5.19;1;1;6;10148906
83.73;5;29.46;0;27;1996;4.06;1;1;3;13809798
23.92;2;54.83;0;20;1951;9.2;0;1;1;5194118
